"id","comic_id","title","chapter_index"
"27924","138","Chương 85","158"
"27925","138","Chương 86-1","159"
"27926","138","Chương 86-2","160"
"27093","176","Không sợ cuộc sống gặp chướng ngại, chỉ sợ một mình khó khăn","1672"
"27927","138","Chương 87","161"
"27928","138","Chương 88","162"
"27929","138","Chương 89-1","163"
"27930","138","Chương 89-2","164"
"27931","138","Chương 90","165"
"27932","138","Chương 91","166"
"27933","138","Chương 92","167"
"27934","138","Chương 93","168"
"24410","100","00 Khởi động","61306"
"24411","100","00 Dự báo","62180"
"26453","178","Dự báo","3"
"26454","178","Dự báo Hai","4"
"26456","178","Tập 2: Khách không mời (1)","6"
"26457","178","Tập 2: Khách không mời (2)","7"
"26458","178","Tập 3: Cậu đang theo dõi tôi?!","8"
"26459","178","Tập 4: Cô ấy khác với những người khác","9"
"26460","178","Tập 5: Khúc dạo đầu của cơn bão","10"
"26461","178","Tập 6: Cơn bão ập đến","11"
"26462","178","Chúc mừng năm mới!","12"
"26463","178","Tập 7: Lời mời giả tạo","13"
"26464","178","Tập 8: Cô ấy vẫn là một Thỏ Ngọc!?","15"
"26465","178","Tập 9: Tham gia tiệc trang phục hầu gái?!","16"
"26466","178","Tập 10: Ở lại ăn tối nay nhé?","17"
"26467","178","Tập 11: Sự thật bộc lộ sau khi say","18"
"26468","178","Tập 12: Sự quyến rũ của đồng phục Thiên Nhất~","19"
"26469","178","Tập 13: Cảm ơn vì đêm qua...","20"
"26470","178","Tập 14: Ai sẽ... cứu tôi?","21"
"26471","178","Tập 15: Sự cứu giúp của Long Quán!","22"
"26472","178","Tập 16: Đây chính là cảm giác thích","28"
"26473","178","Tập 17: Cuộc chiến rách mặt","26"
"26474","178","Tập 18: Tao bắt mày quỳ xuống!","29"
"26475","178","Tập 19: Cuối cùng mày sẽ tự gánh hậu quả","31"
"27935","138","Chương 94","169"
"27937","138","Chương 96","171"
"27938","138","Chương 97","172"
"27939","138","Chương 98","173"
"27940","138","Chương 99","174"
"27941","138","Chương 100","175"
"26476","178","Tập 20: Trái tim của sự biến đổi","32"
"26477","178","Tập 21: Lặng lẽ dõi theo phía sau cậu","33"
"26478","178","Tập 22: Buổi hẹn hò ba người","34"
"26479","178","Tập 23: Tôi sẽ không để cậu bị tổn thương","35"
"26480","178","Tập 24: Sự chiếm hữu khó hiểu","36"
"26481","178","Tập 25: Anh ta làm tôi hơi điên rồi","38"
"26482","178","Tập 26: Lời nói dối để nổi tiếng","39"
"26483","178","Tập 27: Sự ghen tị đáng sợ","40"
"26484","178","Tập 28: Đồ chó theo mốt","41"
"26485","178","Tập 29: Luôn bị giẫm đạp như vậy sao?","43"
"26486","178","Tập 30: Chúng ta chỉ là bạn thôi","44"
"26487","178","Tập 31: Cuộc gọi đầy nước mắt","45"
"26488","178","Tập 32: Sự hèn nhát cuối cùng","46"
"26489","178","Tập 33: Cảm giác bị giẫm đạp","48"
"26490","178","Tập 34: Phản công giận dữ","49"
"26491","178","Tập 35: Phía sau chiếc mặt nạ","50"
"26492","178","Tập 36: Mùi vị của sự ghen tị","51"
"26493","178","Tập 37: Tiếng kêu cứu từ xa","52"
"26495","178","Tập 39: Quy tắc ngầm","54"
"26496","178","Tập 40: Cuộc đời khó lường","55"
"26497","178","Tập 41: Cô ấy đang từng bước thay thế tôi sao?","56"
"26498","178","Tập 42: Một đêm chìm đắm","57"
"26499","178","Tập 43: Tình bạn tan vỡ","58"
"26500","178","Tập 44: Sự bảo vệ của ông Mèo","59"
"26501","178","Tập 45: Bị sỉ nhục trước đám đông","60"
"26502","178","Tập 46: Hãy làm bạn gái tôi","61"
"26503","178","Tập 47: Mối tình giấu kín","62"
"27144","180","Chương 39. Cánh cửa","66"
"27185","180","Chương 79. Lời nói dối","108"
"27175","180","Chương 69. Âm mưu và chiến đấu (Phần 2)","98"
"27176","180","Chương 70. Bùng nổ tiềm năng","99"
"27192","180","Chương 86. Ý đồ sát hại ẩn giấu","115"
"27201","180","Chương 95. Ký ức bị phong ấn","124"
"27210","180","Chương 104. Sức Mạnh Cấm Kỵ (Phần 1)","133"
"27219","180","Chương 113. Đối Đầu","154"
"27234","180","Chương 125. Gặp Phải Phục Kích","175"
"27256","180","Chương 146. Nguyện Ước Bảo Vệ","197"
"27261","180","Chương 151. Trợ Giúp Hỗn Loạn","202"
"27270","180","Chương 160. Cơn Ác Mộng Tấn Công","211"
"27276","180","Chương 165. Canh Bạc Sinh Tử","217"
"27942","138","Chương 101","176"
"27280","180","Chương 169. Tình Yêu Đầu Tiên","221"
"27286","180","Chương 174. Ác Mộng Thức Tỉnh","227"
"27303","180","Chương 189. Ý Chí Sát Thủ Vô Tận (Phần 1)","244"
"27313","180","Chương 199: Kẻ Sa Ngã","254"
"27328","180","Chương 214: Quá Khứ Như Gió","548"
"26296","175","132 Khuyên bạn đừng động vào tôi","148"
"26297","175","133 Không, một nụ hôn chúc ngủ ngon?","149"
"26298","175","134 Lăng Tâm ngày càng thú vị hơn","150"
"26299","175","135 Đêm dài vô tận, chơi hai ván thế nào?","151"
"26300","175","136 Bông hồng nhuốm máu","152"
"26302","175","138 Đế Thiên đổi chủ?!","154"
"26303","175","139 Âm mưu phía sau đám cưới?","155"
"26304","175","140 Cố Thiếu Huyền rốt cuộc có kế hoạch gì?","156"
"26305","175","141 Sự trả thù của ác ma","157"
"26306","175","142 Hừ! Tôi không muốn nói chuyện với bạn!","158"
"26307","175","143 Đường Hoán, bạn thật sự ngây thơ dễ thương","159"
"26308","175","144 Từ chối = cái chết","160"
"26309","175","145 Bạn nghĩ tôi sẽ không giết bạn sao?","161"
"26310","175","146 Tha thứ","162"
"26311","175","147 Chúng ta đều đang ở địa ngục","163"
"26312","175","148 Uống cà phê với người đàn ông khác?","164"
"26313","175","150 Bí mật của ngàn con hạc giấy","166"
"26314","175","151 Tôi rất muốn tìm lại ký ức đã mất","167"
"26315","175","152 Tôi là Tô Lăng Tâm?!","168"
"26316","175","153 Anh ta mới là cơn ác mộng của tôi","169"
"26317","175","154 Buồn nôn, muốn ói","170"
"26318","175","155 Tôi muốn độc chiếm tất cả cảm xúc của cô ấy","171"
"26319","175","156 Phi ngựa bay","172"
"26320","175","157 Tôi sẽ không bao giờ buông tay","173"
"26321","175","158 Nỗi buồn của đêm","174"
"26322","175","159 Quyết định cuối cùng?","175"
"26323","175","160 Tiểu thư, bình tĩnh đi!","176"
"26324","175","161 Nhắm mắt lại đi","177"
"26325","175","162 Những gì tôi nợ bạn, cuối cùng đã trả xong","178"
"26326","175","163 Nơi không có Lăng Tâm mới là địa ngục","179"
"26327","175","164 Thầy Tô","180"
"26329","175","166 Tôi sẽ không chờ nữa","182"
"26330","175","167 Anh ta lại muốn can thiệp vào cuộc đời tôi","183"
"25319","145","Sắp ra mắt, hãy chờ đợi","1"
"25320","145","1 Ngọn Lửa Rực Cháy","2"
"25321","145","2 Âm Dương Ma Sư 1","3"
"25322","145","3 Âm Dương Ma Sư 2 Phần 1","4"
"25323","145","3 Âm Dương Ma Sư 2 Phần 2","5"
"25324","145","4 Lễ Khai Giảng Đặc Biệt Phần 1","6"
"25325","145","4 Lễ Khai Giảng Đặc Biệt Phần 2","7"
"25326","145","5 Cấp 1 Bính Đinh Song Hỏa Đệ Tử Phần 1","8"
"25327","145","5 Cấp 1 Bính Đinh Song Hỏa Đệ Tử Phần 2","9"
"25328","145","6 Hoa Sen Lửa Nổi Lên Phần 1","10"
"25329","145","6 Hoa Sen Lửa Nổi Lên Phần 2","11"
"25330","145","7 Hoa Sen Đỏ Trên Ngực Phần 1","12"
"25331","145","7 Hoa Sen Đỏ Trên Ngực Phần 2","13"
"25332","145","8 Món Quà Ngọn Lửa Rực Cháy Phần 1","14"
"25333","145","8 Món Quà Ngọn Lửa Rực Cháy Phần 2","15"
"25334","145","9 Song Hỏa Tối Thượng Phần 1","16"
"25335","145","9 Song Hỏa Tối Thượng Phần 2","17"
"25336","145","10 Kỳ Thi Cuối Kỳ Phần 1","18"
"25337","145","10 Kỳ Thi Cuối Kỳ Phần 2","19"
"25338","145","11 Ngưng Tụ Âm Dương Miện Phần 1","20"
"25339","145","11 Ngưng Tụ Âm Dương Miện Phần 2","21"
"25340","145","12 Song Sinh Quân Vương Phần 1","22"
"25341","145","12 Song Sinh Quân Vương Phần 2","23"
"25342","145","13 Một Tiếng Kinh Người Phần 1","24"
"25343","145","13 Một Tiếng Kinh Người Phần 2","25"
"25344","145","14 Kẻ Xấu Xa Phần 1","26"
"25345","145","14 Kẻ Xấu Xa Phần 2","27"
"25346","145","15 Chín Ngày Địa Ngục Phần 1","28"
"25347","145","15 Chín Ngày Địa Ngục Phần 2","29"
"25348","145","16 Khởi Hành Cho Cuộc Sống Mới Phần 1","30"
"25349","145","16 Khởi Hành Cho Cuộc Sống Mới Phần 2","31"
"25350","145","17 Vương Sói Mộc Thanh Phần 1","32"
"25351","145","17 Vương Sói Mộc Thanh Phần 2","33"
"25352","145","18 Dãy Núi Băng Giá Phần 1","34"
"25353","145","18 Dãy Núi Băng Giá Phần 2","35"
"27943","138","Chương 102","177"
"25355","145","19 Rồng Khổng Lồ Băng Tuyết 1 Phần 2","37"
"25356","145","20 Rồng Khổng Lồ Băng Tuyết 2 Phần 1","38"
"25358","145","21 Nữ Hoàng Ngọn Lửa Rực Cháy Phần 1","40"
"25359","145","21 Nữ Hoàng Ngọn Lửa Rực Cháy Phần 2","41"
"25365","145","24 Dực Xạ Cửu Nhật Phần 2","47"
"25366","145","25 Kinh Ngạc Bốn Phương Phần 1","48"
"25367","145","25 Kinh Ngạc Bốn Phương Phần 2","49"
"25368","145","26 Kỳ Thi Đánh Giá Tân Sinh Viên 1 Phần 1","50"
"25369","145","26 Kỳ Thi Đánh Giá Tân Sinh Viên 1 Phần 2","51"
"25370","145","27 Kỳ Thi Đánh Giá Tân Sinh Viên 2 Phần 1","52"
"25371","145","27 Kỳ Thi Đánh Giá Tân Sinh Viên 2 Phần 2","53"
"25372","145","28 Kỹ Thuật Ma Thuật Kết Hợp Của Ngũ Vương Đại Tông Sư Phần 1","54"
"25373","145","28 Kỹ Thuật Ma Thuật Kết Hợp Của Ngũ Vương Đại Tông Sư Phần 2","55"
"25374","145","29 Thương Tổn Nặng Do Trùng Hợp Phần 1","56"
"25375","145","29 Thương Tổn Nặng Do Trùng Hợp Phần 2","57"
"25381","145","32 Kim Miện Thượng Phẩm Phần 2","63"
"25382","145","Phát Quà Khai Giảng!","64"
"25383","145","33 Kỹ Thuật Kết Hợp, Tứ Tấu Phần 1","65"
"25384","145","33 Kỹ Thuật Kết Hợp, Tứ Tấu Phần 2","66"
"25385","145","34 Lục Địa Ngũ Hành Ánh Sáng và Bóng Tối Phần 1","67"
"25386","145","34 Lục Địa Ngũ Hành Ánh Sáng và Bóng Tối Phần 2","68"
"25387","145","35 Thử Thách Hoàng Đế Sấm Sét Phần 1","69"
"25388","145","35 Thử Thách Hoàng Đế Sấm Sét Phần 2","70"
"25389","145","36 Tiên Nữ Cửu Thiên Hạ Phàm Phần 1","71"
"25390","145","36 Tiên Nữ Cửu Thiên Hạ Phàm Phần 2","72"
"25392","145","37 Thiên Thượng Nhân Gian Phần 2","74"
"25393","145","38 Thăng Cấp Hai Vương Miện Phần 1","75"
"25394","145","38 Thăng Cấp Hai Vương Miện Phần 2","76"
"25395","145","39 Ba Đòn Liên Tiếp Của Mặt Trời Rực Cháy Phần 1","77"
"25396","145","39 Ba Đòn Liên Tiếp Của Mặt Trời Rực Cháy Phần 2","78"
"25397","145","40 Long Thiên Tím Sấm Sét Phần 1","79"
"25398","145","40 Long Thiên Tím Sấm Sét Phần 2","80"
"25399","145","41 Lần Đầu Vào Dãy Núi Địa Linh Phần 1","81"
"25400","145","41 Lần Đầu Vào Dãy Núi Địa Linh Phần 2","82"
"25401","145","42 Dị Biến, Ma Vương Hắc Hỏa Phần 1","83"
"25402","145","42 Dị Biến, Ma Vương Hắc Hỏa Phần 2","84"
"25403","145","43 Bí Pháp Đốt Cháy Ma Lực Phần 1","85"
"25407","145","45 Bính Hỏa Thổ Cốt, Chu Tước Phần 1","89"
"25408","145","45 Bính Hỏa Thổ Cốt, Chu Tước Phần 2","640"
"25409","145","46 Giúp Đỡ Vô Tư, Lửa Chu Tước Phần 1","650"
"25411","145","47 Hoàn Thành Kỳ Thi Sơ Bộ Phần 1","669"
"25412","145","47 Hoàn Thành Kỳ Thi Sơ Bộ Phần 2","679"
"25413","145","48 Thái Âm Âm Chiêu Hợp Nhất Phần 1","688"
"25414","145","48 Thái Âm Âm Chiêu Hợp Nhất Phần 2","697"
"25415","145","49 Hồng Liên Bản Mệnh Phần 1","709"
"25416","145","49 Hồng Liên Bản Mệnh Phần 2","716"
"25418","145","50 Thông Báo Dạ Vũ Giao Lưu Phần 1","737"
"25426","145","58 Ma Quỷ? Ma Vương? Phần 1","975"
"25427","145","59 Thần Y Chỉ Muốn Tiền Phần 1","998"
"25429","145","60 Thiên Cơ Chỉ Dẫn Phần 2","1191"
"25430","145","62 Tổ Hợp Gỗ-Hỏa Tối Thượng Mạnh Mẽ Phần 2","1236"
"25432","145","65 Pháp Trận Truyền Tống Phần 1","1407"
"25433","145","66 Giáp Mộc Tối Thượng Vạn Thương Phần 1","1540"
"25434","145","66 Giáp Mộc Tối Thượng Vạn Thương Phần 2","1560"
"25435","145","68 Biến Thân, Thân Hình Vua Lửa Phần 2","1660"
"25436","145","Đơn Xin Nghỉ","1672"
"25444","145","Đơn Xin Nghỉ","1924"
"25445","145","74 Bạn Có Biết Nữ Hoàng Hỏa Diễm? Phần 2","1980"
"25446","145","Đơn Xin Nghỉ","2029"
"25447","145","77 Bước Vào Chiến Trường Thánh Tà Phần 1","2099"
"25448","145","77 Bước Vào Chiến Trường Thánh Tà Phần 2","2111"
"25449","145","78 Phượng Vũ Huyền Yên Băng Phần 1","2124"
"25450","145","Đơn Xin Nghỉ","2187"
"25451","145","81 Thánh Đồ Hắc Quý Thủy","2217"
"25452","145","82 Quyết Định Của Hỏa Diễm","2226"
"25454","145","84 Thánh Thiên Can Quang Minh","2333"
"25455","145","85 Sư Đoàn Sư Tử Hỏa Diễm","2394"
"25456","145","86 Tự Sáng Tác! Lục Trọng Chú Sát","2470"
"26331","175","168 Ý nghĩa của sự tồn tại của tôi","184"
"26332","175","169 Lăng Tâm, bạn quả thật vẫn thích anh ấy","185"
"26333","175","170 Ghét tôi thì bắn thêm phát nữa đi","186"
"27415","136","Chương 1 Chương 20 Phần 1","44"
"27419","136","Thông Báo Tạm Dừng Cập Nhật!","48"
"27428","136","Phần Một Chương 25 Phần 2","57"
"27429","136","Phần Một Chương 26 Phần 1","58"
"27442","136","Phần Một Chương 32 Phần 2","71"
"27449","136","Phần Một Chương 35 Phần 1","78"
"27472","136","Phần Một Ngoại Truyện Chương 6 Phần 1","625"
"27498","140","Thảm Họa Thanh Quỷ Đao","2"
"27499","140","Phong Ấn You Ning","3"
"27500","140","Thiếu Niên Bùi Liệt","4"
"27501","140","Kiếm Danh Côn Ngô","5"
"27502","140","Thủy Nguyệt Đình Hiên","6"
"27503","140","Bất Ngờ Thảm Án","7"
"27504","140","Vạn Lý Phong Giang","8"
"27533","140","Sách Mã Cuồng Ca","51"
"27552","140","Đường Thượng Chỉ Qua","78"
"27590","140","Thảo Khởi Sự Đoạn","119"
"27606","140","Tam Tài Tam Ác","135"
"27622","140","A Di Đà Phật","151"
"27626","140","Thông Báo Xin Nghỉ & Thu Thập Hỏi Đáp Chủ Bút","155"
"26455","178","Tập 1: Khiêu khích chia rẽ","5"
"26494","178","Tập 38: Khi tôi cần cậu, thì cậu lại...","53"
"24814","146","Người Đàn Ông Không Có Linh Thể","2"
"24817","146","Em Có Thấy Anh Không?","5"
"24818","146","Tất Cả Những Gì Tôi Gặp Phải","7"
"24826","146","Cánh Hoa Tàn","15"
"24827","146","Bó Hoa Đó","16"
"24828","146","Khủng Hoảng Bất Biến Đen Trắng","17"
"24830","146","Bát Quái Trận","20"
"24831","146","Tình Huống Ngoài Dự Kiến","21"
"24832","146","Sự Sụp Đổ Của Ngôi Sao","22"
"24833","146","Chuyến Leo Núi","23"
"24834","146","Ước Nguyện Cuối Cùng","24"
"24835","146","Tuần Này Nghỉ Ra Truyện","25"
"24837","146","Em Là Ánh Sáng Xua Tan Bóng Tối Của Anh","27"
"24838","146","Nếu Không Phải Em","28"
"24839","146","Người Anh Muốn Bảo Vệ Nhất Chính Là Em","29"
"24840","146","Hoa Bỉ Ngạn Xanh","30"
"24841","146","Lời Hứa Với Em","31"
"24842","146","Anh Cũng Rất Muốn Đi Xem","32"
"24843","146","Món Quà Tiễn Biệt","33"
"24844","146","Cùng Đi Xem Tuyết Nhé","34"
"24845","146","Tất Cả Là Lỗi Của Tôi","36"
"24846","146","Không Được Đụng Vào Anh Ấy!!!","37"
"24847","146","Này, Tôi Có Gì Đó Tặng Bạn","38"
"24848","146","Hoa Hồng Tím","39"
"24849","146","Chảy Máu Não","40"
"24850","146","Tội Ác Không Thể Tha Thứ","42"
"24851","146","Quà Tết! Bỏ Phiếu Tháng Để Mở Gacha~","44"
"24852","146","Mạnh Bà Đại Nhân Thật Sự","46"
"24853","146","Tuần Này Nghỉ Ra Truyện","47"
"27653","140","Cuối Cung Nỏ Mạnh","2498"
"24854","146","Người Khi Gặp Là Vui","48"
"24856","146","Thế Giới Bên Ngoài","50"
"24857","146","Cây Thần","51"
"24858","146","Ngục Tối Tăm Tối","52"
"24859","146","Em Không Nhớ Anh Sao?","53"
"24860","146","Oán Linh","54"
"24861","146","Vô Cứu!!!","55"
"24862","146","Hóa Ra, Ma Cũng Có Thể Chết...","56"
"24863","146","Chúng Ta Không Thể Bỏ Qua Ai!","57"
"24865","146","Con Mèo Bị Bỏ Rơi","59"
"24866","146","Tôi Muốn Ở Lại Đây","60"
"24867","146","Các Người Nói Dối","61"
"24869","146","Phải Cứu Nó!","63"
"24870","146","Hồn Cháy","64"
"24871","146","Tôi Sẽ Không Thua!","65"
"24873","146","Ai Dám Bắt Nạt Tiểu Thư!","67"
"24874","146","Chủ Động Đến Gặp","68"
"24875","146","Em Khác Anh Sao?","69"
"24876","146","Bầu Trời Sao Thành Phố","70"
"24877","146","Ngoại Truyện Trung Nguyên Tiết","71"
"24878","146","Xin Để Tôi Thay Anh Ấy","72"
"24880","146","Xác Thể","74"
"24881","146","Chúng Ta Cũng Nên Về Nhà","75"
"24882","146","Tiến Vào Khu Cấm","76"
"24883","146","Buông Anh Ấy Ra!","77"
"24884","146","Tranh Chúc Mừng Quốc Khánh","78"
"24885","146","Tìm Thấy Em Rồi","79"
"24886","146","Chúng Ta Không Phải Anh Em Sao","80"
"24887","146","Các Người Sẽ Gặp Báo Ứng!","81"
"24888","146","Người Dẫn Đường","82"
"24889","146","Tôi Xúc Phạm Gì Vậy?!","83"
"24890","146","Gỡ Bỏ Giới Hạn","84"
"24891","146","Anh Em Bi Thảm","85"
"24892","146","Gánh Nặng Nặng Nề","86"
"24893","146","Em Có Cảm Thấy Có Lỗi Với Anh Ấy Không?","87"
"24894","146","Bắt Anh Ấy!","88"
"24895","146","Chuyện Này Không Có Thật!","89"
"24896","146","Anh Ấy Muốn Thành Toàn Cho Em Hơn","90"
"24897","146","Quái Vật Khó Nhằn Nhất","91"
"24898","146","Buổi Đại Hội Bắt Đầu","92"
"24900","146","Tranh Chúc Mừng Tết Nguyên Đán","94"
"24901","146","Quy Tắc Địa Phủ","95"
"24902","146","Là Tôi Gây Hại Cho Họ","96"
"24903","146","Hai Chị Em Mạnh","97"
"24905","146","Thí Nghiệm Thất Bại","99"
"24906","146","Các Người Không Có Lòng","100"
"24908","146","Trở Thành Ma Tâm","102"
"24909","146","Dấu Hiệu Ma Tâm Xuất Hiện","103"
"24910","146","Sự Tồn Tại Giả Tạo","104"
"24911","146","Tất Cả Là Vì Tốt Cho Em","105"
"24912","146","Rất Muốn Ở Bên Nhau","106"
"24913","146","Phục Hồi Ký Ức","107"
"27662","137","Chương 1-03: Xuất Phát! Không Ai Được Cản Tôi!","7"
"27671","137","Chương 2-04: Thiên Địa Khác Biệt","19"
"27677","137","Chương 3-02: Cô Gái Tâm Ngữ","27"
"27694","137","Chương 4-07: Dị Biến","44"
"27720","137","Chương 6-06: Lang Quyền","71"
"27753","137","Chương 8-11: Cảm Ơn Ngươi","560"
"27754","137","Chương 8-12: Kết Thúc","579"
"27755","137","Kỷ Niệm Hoàn Thành","600"
"24609","144","Chương 3: Tôi Thật Sự Bị Ma Nữ Nhập Thể?","12"
"27757","137","Công Bố Kết Quả Bình Chọn Nhân Khí Song Long Đen Trắng","625"
"27758","137","Tranh Chúc Mừng Hoàn Thành","710"
"27759","137","Phần Phụ: Hoa Hồng Đỏ (Phần 1)","737"
"27760","137","Lễ Kỷ Niệm 2 Năm","765"
"27761","137","Phần 2, Dự Báo!","1483"
"27762","137","Phần 2! Vui lòng tìm kiếm ""Song Long Đen Trắng 2""","1509"
"27763","137","Phần 2 Chương 1 Tập 2: Quê Hương","2377"
"27766","137","Phần 2 Chương 3 Tập 5: Sự Thật","2392"
"27756","137","Trình Diễn Fan Số 7","616"
"27769","137","Phần 2 Chương 5 Tập 4: Điều Ước của Bạch Kỳ","2412"
"27944","138","Chương 103","178"
"27945","138","Chương 104","179"
"27947","138","Chương 106","181"
"27948","138","Chương 107","182"
"27950","138","Chương 113 Đế Vương Chi Mộng","2508"
"27951","138","Chương 115 Luân Hồi","2695"
"28226","132","Đi thủy cung thôi~","80"
"28227","132","Hoạt động thể thao hàng ngày của Hiếu Thiên.","81"
"28228","132","Ngay cả thần tiên cũng phải học trung học.","82"
"28229","132","Các bạn là lớp tệ nhất mà tôi từng dạy.","83"
"28230","132","Tuổi trẻ mà không chút ngông cuồng thì uổng phí.","84"
"28231","132","Bệnh trung niên và con nhà giàu thế hệ hai.","85"
"28233","132","Mời thần dễ, tiễn thần khó.","87"
"24635","144","Chương 29: Xã Hội Anh Biao, Lời Nói Đanh Lạnh...","36"
"28234","132","Nghệ thuật bắt nguồn từ cuộc sống và cao hơn cuộc sống.","88"
"28235","132","Còn nhớ cô gái này không?","89"
"28236","132","Cô gái linh năng và người không đầu.","90"
"28237","132","Đại Bảo, gặp lại mỗi ngày.","91"
"28238","132","Cổng truyền chuyển không chắc chắn.","92"
"28239","132","Dễ thương là năng suất sản xuất hàng đầu!","93"
"28241","132","Họa sĩ linh hồn.","95"
"28242","132","Nguồn gốc của Rangze, chảy về đông bắc vào Thái Trì.","96"
"28243","132","Làm UP chủ cũng không dễ dàng.","97"
"28245","132","Xem phim phải chú ý lễ nghi.","99"
"28246","132","Dị ứng mùa xuân.","100"
"28247","132","Làm như Cố Du, ai mà không biết?","101"
"28248","132","Cửu Thiên Tiên Nữ hạ xuống Dao Trì, Chang'e rời Ngọc Các.","102"
"28249","132","Có những chuyện chỉ nên nghĩ vậy thôi.","103"
"28250","132","Tất cả chúng ta đều là động vật.","104"
"24654","144","Chương 48: Tiểu Di? Dì","51"
"28253","132","Tử khí đông lai.","108"
"28254","132","Tôi tím tái rồi, cũng hói đầu luôn.","109"
"28255","132","Chơi xếp hạng à? Cho tôi tham gia với.","110"
"28256","132","Trò chơi này cân bằng quá tệ.","111"
"64","7","Tác phẩm mới ra mắt ngày 26 tháng 7","105998"
"65","7","Giới thiệu nhân vật","105999"
"66","7","Dự báo: Câu chuyện tình thuần khiết","107179"
"27980","168","Chương 0","1"
"27981","168","Chương 1","2"
"27982","168","Chương 2","3"
"27983","168","Chương 3","4"
"27984","168","Chương 4","5"
"27985","168","Chương 5","6"
"27986","168","Chương 6","7"
"27987","168","Chương 7","8"
"27988","168","Chương 8","10"
"27989","168","Chương 9","11"
"27990","168","Chương 10","12"
"27991","168","Chương 11","13"
"27992","168","Chương 12","14"
"27993","168","Chương 13","15"
"27994","168","Chương 14","16"
"27995","168","Chương 15","17"
"27996","168","Chương 16","18"
"27997","168","Chương 17","19"
"24681","144","Chương 75: Giương Cờ Lớn","76"
"27998","168","Chương 18","20"
"24683","144","Chương 77: Thế Chấp","77"
"27999","168","Chương 19","21"
"28000","168","Chương 20","22"
"28001","168","Chương 21","23"
"28003","168","Chương 23","25"
"28004","168","Chương 24","26"
"28005","168","Chương 25","27"
"28006","168","Chương 26","28"
"28007","168","Chương 27","29"
"28008","168","Chương 28","30"
"28009","168","Chương 29","31"
"28010","168","Chương 30","32"
"28011","168","Chương 31","33"
"24665","144","Chương 59: Ma Làng","62"
"28012","168","Chương 32","34"
"28013","168","Chương 33","35"
"28014","168","Chương 34","36"
"28015","168","Chương 35","38"
"28016","168","Chương 36","39"
"28017","168","Chương 37","40"
"28018","168","Chương 38","41"
"28019","168","Chương 39","42"
"28020","168","Chương 40","43"
"28021","168","Chương 41","44"
"28022","168","Chương 42","45"
"24701","144","Chương 95: Tàn Chi","95"
"28023","168","Chương 43","46"
"28025","168","Chương 45","48"
"28026","168","Chương 46","49"
"24705","144","Chương 99: Quyết Tâm","99"
"28027","168","Chương 47","50"
"28028","168","Chương 48","51"
"28029","168","Chương 49","52"
"28030","168","Chương 50","53"
"28031","168","Chương 51","54"
"28032","168","Chương 52","55"
"28034","168","Chương 54","57"
"28035","168","Chương 55","58"
"28036","168","Chương 56","59"
"28037","168","Chương 57","60"
"28038","168","Chương 58","61"
"28039","168","Chương 59","62"
"28040","168","Chương 60","63"
"28041","168","Chương 61","64"
"28042","168","Chương 62","65"
"28043","168","Chương 63","66"
"28044","168","Chương 64","67"
"28045","168","Chương 65","68"
"28046","168","Chương 66","69"
"28047","168","Chương 67","70"
"28048","168","Chương 68","71"
"28049","168","Chương 69","72"
"28050","168","Chương 70","73"
"24731","144","Chương 125: Khoảnh Khắc Sinh Tử","124"
"28051","168","Chương 71","74"
"28052","168","Chương 72","75"
"28053","168","Chương 73","76"
"28054","168","Chương 74","77"
"24700","144","Chương 94: Trảm Long","94"
"28055","168","Chương 75","78"
"28056","168","Chương 76","79"
"28057","168","Chương 77","80"
"28058","168","Chương 78","81"
"28059","168","Chương 79","82"
"28060","168","Chương 80","87"
"28061","168","Chương 81","88"
"28062","168","Chương 82","89"
"28063","168","Chương 83","90"
"28064","168","Chương 84","91"
"28066","168","Chương 86","93"
"28068","168","Chương 88","97"
"28069","168","Chương 89","98"
"28070","168","Chương 90","99"
"28071","168","Chương 91","106"
"28072","168","Chương 92","109"
"28073","168","Chương 93","110"
"28074","168","Chương 94","111"
"28075","168","Chương 95","112"
"28076","168","Chương 96","113"
"24746","144","Chương 140: Khó Chịu Nhất Là Ân Tình Mỹ Nhân","141"
"28077","168","Chương 97","114"
"28078","168","Chương 98","116"
"24749","144","Chương 143: Tà Linh","144"
"28079","168","Chương 99","119"
"28080","168","Chương 100","121"
"28081","168","Chương 101","122"
"28082","168","Chương 102","123"
"28083","168","Chương 103","124"
"28084","168","Chương 104","127"
"28085","168","Chương 105","128"
"28086","168","Chương 106","129"
"28087","168","Chương 107","130"
"28088","168","Chương 108","131"
"28089","168","Chương 109","132"
"24763","144","Chương 157: Phù Thủy Iceland","158"
"28090","168","Chương 110","133"
"28091","168","Chương 111","134"
"28092","168","Chương 112","135"
"28093","168","Chương 113","136"
"27774","135","Dự báo phần hai Kiếm Dựa Trời chương 01","2328"
"24736","144","Chương 130: Khủng Hoảng Người Khổng Lồ","131"
"24737","144","Chương 131: Sóng Chưa Lặng, Sóng Lại Dâng","132"
"24738","144","Chương 132: Khủng Hoảng Lâu Đài","133"
"24739","144","Chương 133: Cất Cánh","134"
"24753","144","Chương 147: Bẫy Tiền","148"
"28094","168","Chương 114","137"
"28095","168","Chương 115","138"
"28096","168","Chương 116","518"
"28097","168","Chương 117","546"
"28098","168","Chương 118","591"
"28099","168","Chương 119","619"
"28101","168","Chương 121","712"
